Date	Time	Temp.(degC)	Pressure(Torr)
2018-08-06	08:42:01	24.000000	0.004241
2018-08-06	08:43:01	24.000000	0.004241
2018-08-06	08:44:02	24.000000	0.004241
2018-08-06	08:45:01	24.000000	0.004241
2018-08-06	08:46:01	24.000000	0.004241
2018-08-06	08:47:02	24.000000	0.004241
2018-08-06	08:48:01	24.000000	0.004241
2018-08-06	08:49:01	24.000000	0.004241
2018-08-06	08:50:02	23.900000	0.004241
2018-08-06	08:51:01	23.900000	0.004241
2018-08-06	08:52:01	23.900000	0.004194
2018-08-06	08:53:02	24.000000	0.004241
2018-08-06	08:54:01	24.000000	0.004241
2018-08-06	08:55:01	24.000000	0.004241
2018-08-06	08:56:01	24.000000	0.004241
2018-08-06	08:57:01	24.000000	0.004241
2018-08-06	08:58:01	24.000000	0.004241
2018-08-06	08:59:01	24.000000	0.004241
2018-08-06	09:00:01	24.000000	0.004241
2018-08-06	09:01:01	24.000000	0.004194
2018-08-06	09:02:01	23.900000	0.004194
2018-08-06	09:03:01	23.900000	0.004194
2018-08-06	09:04:01	23.900000	0.004241
2018-08-06	09:05:01	23.900000	0.004241
2018-08-06	09:06:01	23.900000	0.004194
2018-08-06	09:07:01	23.900000	0.004241
2018-08-06	09:08:01	23.900000	0.004241
2018-08-06	09:09:01	24.000000	0.004241
2018-08-06	09:10:01	24.000000	0.004241
2018-08-06	09:11:01	23.900000	0.004194
2018-08-06	09:12:01	23.900000	0.004241
2018-08-06	09:13:01	24.000000	0.004241
2018-08-06	09:14:01	24.000000	0.004194
2018-08-06	09:15:01	24.000000	0.004241
2018-08-06	09:16:01	24.000000	0.004241
2018-08-06	09:17:01	24.000000	0.004241
2018-08-06	09:18:01	24.000000	0.004241
2018-08-06	09:19:01	24.000000	0.004241
2018-08-06	09:20:01	24.000000	0.004241
2018-08-06	09:21:01	24.000000	0.004241
2018-08-06	09:22:01	24.000000	0.004194
2018-08-06	09:23:01	24.000000	0.004241
2018-08-06	09:24:01	24.000000	0.004241
2018-08-06	09:25:01	23.900000	0.004241
2018-08-06	09:26:01	23.900000	0.004241
2018-08-06	09:27:01	24.000000	0.004241
2018-08-06	09:28:01	24.000000	0.004241
2018-08-06	09:29:01	24.000000	0.004241
2018-08-06	09:30:01	24.000000	0.004289
2018-08-06	09:31:01	24.000000	0.004241
2018-08-06	09:32:01	24.000000	0.004241
2018-08-06	09:33:02	24.000000	0.004241
2018-08-06	09:34:01	24.000000	0.004241
2018-08-06	09:35:01	24.000000	0.004241
2018-08-06	09:36:02	24.000000	0.004241
2018-08-06	09:37:01	24.000000	0.004241
2018-08-06	09:38:01	24.000000	0.004241
2018-08-06	09:39:02	24.000000	0.004241
2018-08-06	09:40:01	24.000000	0.004241
2018-08-06	09:41:01	24.000000	0.004241
2018-08-06	09:42:02	24.000000	0.004241
2018-08-06	09:43:01	24.000000	0.004241
2018-08-06	09:44:01	24.000000	0.004241
2018-08-06	09:45:02	24.000000	0.004194
2018-08-06	09:46:01	24.000000	0.004194
2018-08-06	09:47:01	24.000000	0.004194
2018-08-06	09:48:01	24.000000	0.004241
2018-08-06	09:49:01	24.000000	0.004241
2018-08-06	09:50:01	23.900000	0.004241
2018-08-06	09:51:01	23.900000	0.004289
2018-08-06	09:52:01	23.900000	0.004241
2018-08-06	09:53:01	23.900000	0.004241
2018-08-06	09:54:01	23.900000	0.004241
2018-08-06	09:55:01	23.900000	0.004241
2018-08-06	09:56:01	23.900000	0.004241
2018-08-06	09:57:01	23.900000	0.004241
2018-08-06	09:58:01	23.900000	0.004241
2018-08-06	09:59:01	23.900000	0.004241
2018-08-06	10:00:01	23.900000	0.004241
2018-08-06	10:01:01	23.900000	0.004194
2018-08-06	10:02:01	23.900000	0.004241
2018-08-06	10:03:01	23.900000	0.004241
2018-08-06	10:04:01	23.900000	0.004241
2018-08-06	10:05:01	23.900000	0.004194
2018-08-06	10:06:01	23.900000	0.004241
2018-08-06	10:07:01	23.900000	0.004241
2018-08-06	10:08:01	23.900000	0.004241
2018-08-06	10:09:01	23.900000	0.004241
2018-08-06	10:10:01	23.900000	0.004194
2018-08-06	10:11:01	23.900000	0.004194
2018-08-06	10:12:01	23.900000	0.004194
2018-08-06	10:13:02	23.900000	0.004194
2018-08-06	10:14:01	23.900000	0.004194
2018-08-06	10:15:01	23.900000	0.004194
2018-08-06	10:16:02	23.900000	0.004194
2018-08-06	10:17:01	23.900000	0.004194
2018-08-06	10:18:01	23.900000	0.004194
2018-08-06	10:19:02	23.900000	0.004147
2018-08-06	10:20:01	23.900000	0.004194
2018-08-06	10:21:01	24.000000	0.004194
2018-08-06	10:22:02	24.000000	0.004194
2018-08-06	10:23:01	24.000000	0.004194
2018-08-06	10:24:01	24.000000	0.004194
2018-08-06	10:25:02	24.000000	0.004241
2018-08-06	10:26:01	24.000000	0.004241
2018-08-06	10:27:01	24.000000	0.004194
2018-08-06	10:28:02	24.000000	0.004241
2018-08-06	10:29:01	24.000000	0.004241
2018-08-06	10:30:01	24.000000	0.004241
2018-08-06	10:31:01	24.000000	0.004289
2018-08-06	10:32:01	24.000000	0.004241
2018-08-06	10:33:01	24.000000	0.004241
2018-08-06	10:34:01	24.000000	0.004289
2018-08-06	10:35:01	24.000000	0.004241
2018-08-06	10:36:01	24.000000	0.004289
2018-08-06	10:37:01	24.000000	0.004289
2018-08-06	10:38:01	24.000000	0.004241
2018-08-06	10:39:01	24.100000	0.004289
2018-08-06	10:40:01	24.100000	0.004289
2018-08-06	10:41:01	24.100000	0.004289
2018-08-06	10:42:01	24.100000	0.004289
2018-08-06	10:43:01	24.100000	0.004289
2018-08-06	10:44:01	24.100000	0.004338
2018-08-06	10:45:01	24.100000	0.004289
2018-08-06	10:46:01	24.100000	0.004338
2018-08-06	10:47:01	24.100000	0.004338
2018-08-06	10:48:01	24.100000	0.004338
2018-08-06	10:49:01	24.100000	0.004338
2018-08-06	10:50:01	24.100000	0.004289
2018-08-06	10:51:01	24.100000	0.004338
2018-08-06	10:52:01	24.100000	0.004338
2018-08-06	10:53:01	24.200001	0.004338
2018-08-06	10:54:01	24.200001	0.004338
2018-08-06	10:55:01	24.200001	0.004338
2018-08-06	10:56:01	24.200001	0.004338
2018-08-06	10:57:01	24.200001	0.004338
2018-08-06	10:58:01	24.200001	0.004387
2018-08-06	10:59:02	24.200001	0.004387
2018-08-06	11:00:01	24.200001	0.004338
2018-08-06	11:01:01	24.200001	0.004338
2018-08-06	11:02:02	24.200001	0.004338
2018-08-06	11:03:01	24.200001	0.004387
2018-08-06	11:04:01	24.200001	0.004338
2018-08-06	11:05:02	24.200001	0.004338
2018-08-06	11:06:01	24.100000	0.004338
2018-08-06	11:07:01	24.100000	0.004387
2018-08-06	11:08:02	24.200001	0.004338
2018-08-06	11:09:01	24.200001	0.004338
2018-08-06	11:10:01	24.200001	0.004387
2018-08-06	11:11:02	24.200001	0.004338
2018-08-06	11:12:01	24.200001	0.004387
2018-08-06	11:13:01	24.200001	0.004338
2018-08-06	11:14:01	24.200001	0.004338
2018-08-06	11:15:01	24.200001	0.004338
2018-08-06	11:16:01	24.200001	0.004289
2018-08-06	11:17:01	24.200001	0.004338
2018-08-06	11:18:01	24.200001	0.004338
2018-08-06	11:19:01	24.200001	0.004338
2018-08-06	11:20:01	24.200001	0.004338
2018-08-06	11:21:01	24.200001	0.004338
2018-08-06	11:22:01	24.200001	0.004289
2018-08-06	11:23:01	24.200001	0.004338
2018-08-06	11:24:01	24.200001	0.004289
2018-08-06	11:25:01	24.200001	0.004338
2018-08-06	11:26:01	24.200001	0.004338
2018-08-06	11:27:01	24.200001	0.004289
2018-08-06	11:28:01	24.200001	0.004289
2018-08-06	11:29:01	24.200001	0.004289
2018-08-06	11:30:01	24.100000	0.004338
2018-08-06	11:31:01	24.100000	0.004241
2018-08-06	11:32:01	24.100000	0.004289
2018-08-06	11:33:01	24.100000	0.004289
2018-08-06	11:34:01	24.100000	0.004289
2018-08-06	11:35:01	24.100000	0.004289
2018-08-06	11:36:01	24.100000	0.004241
2018-08-06	11:37:01	24.100000	0.004289
2018-08-06	11:38:01	24.100000	0.004289
2018-08-06	11:39:01	24.100000	0.004289
2018-08-06	11:40:01	24.100000	0.004289
2018-08-06	11:41:01	24.100000	0.004241
2018-08-06	11:42:01	24.100000	0.004289
2018-08-06	11:43:01	24.100000	0.004338
2018-08-06	11:44:01	24.100000	0.004241
2018-08-06	11:45:01	24.100000	0.004289
2018-08-06	11:46:01	24.100000	0.004241
2018-08-06	11:47:01	24.100000	0.004241
2018-08-06	11:48:01	24.100000	0.004241
2018-08-06	11:49:01	24.100000	0.004241
2018-08-06	11:50:01	24.100000	0.004241
2018-08-06	11:51:02	24.100000	0.004241
2018-08-06	11:52:01	24.100000	0.004289
2018-08-06	11:53:01	24.100000	0.004241
2018-08-06	11:54:02	24.100000	0.004241
2018-08-06	11:55:01	24.100000	0.004241
2018-08-06	11:56:01	24.100000	0.004241
2018-08-06	11:57:02	24.100000	0.004241
2018-08-06	11:58:01	24.100000	0.004194
2018-08-06	11:59:01	24.100000	0.004241
2018-08-06	12:00:02	24.100000	0.004241
2018-08-06	12:01:01	24.100000	0.004289
2018-08-06	12:02:01	24.100000	0.004241
2018-08-06	12:03:02	24.100000	0.004194
2018-08-06	12:04:01	24.100000	0.004194
2018-08-06	12:05:01	24.100000	0.004289
2018-08-06	12:06:01	24.100000	0.004241
2018-08-06	12:07:01	24.100000	0.004241
2018-08-06	12:08:01	24.100000	0.004241
2018-08-06	12:09:01	24.100000	0.004241
2018-08-06	12:10:01	24.100000	0.004194
2018-08-06	12:11:01	24.100000	0.004241
2018-08-06	12:12:01	24.100000	0.004241
2018-08-06	12:13:01	24.100000	0.004289
2018-08-06	12:14:01	24.100000	0.004241
2018-08-06	12:15:01	24.100000	0.004194
2018-08-06	12:16:01	24.100000	0.004241
2018-08-06	12:17:01	24.100000	0.004241
2018-08-06	12:18:01	24.100000	0.004241
2018-08-06	12:19:01	24.100000	0.004241
2018-08-06	12:20:01	24.100000	0.004241
2018-08-06	12:21:01	24.100000	0.004241
2018-08-06	12:22:01	24.100000	0.004241
2018-08-06	12:23:01	24.100000	0.004241
2018-08-06	12:24:01	24.100000	0.004241
2018-08-06	12:25:01	24.100000	0.004194
2018-08-06	12:26:01	24.100000	0.004241
2018-08-06	12:27:01	24.100000	0.004241
2018-08-06	12:28:01	24.100000	0.004241
2018-08-06	12:29:01	24.100000	0.004241
2018-08-06	12:30:01	24.100000	0.004194
2018-08-06	12:31:01	24.100000	0.004241
2018-08-06	12:32:01	24.100000	0.004241
2018-08-06	12:33:01	24.100000	0.004241
2018-08-06	12:34:01	24.100000	0.004241
2018-08-06	12:35:01	24.100000	0.004194
2018-08-06	12:36:01	24.100000	0.004241
2018-08-06	12:37:02	24.100000	0.004241
2018-08-06	12:38:01	24.100000	0.004241
2018-08-06	12:39:01	24.100000	0.004241
2018-08-06	12:40:02	24.100000	0.004241
2018-08-06	12:41:01	24.100000	0.004194
2018-08-06	12:42:01	24.100000	0.004241
2018-08-06	12:43:02	24.100000	0.004241
2018-08-06	12:44:01	24.100000	0.004194
2018-08-06	12:45:01	24.100000	0.004241
2018-08-06	12:46:02	24.200001	0.004241
2018-08-06	12:47:01	24.200001	0.004241
2018-08-06	12:48:01	24.200001	0.004241
2018-08-06	12:49:02	24.200001	0.004241
2018-08-06	12:50:01	24.200001	0.004241
2018-08-06	12:51:01	24.200001	0.004241
2018-08-06	12:52:01	24.200001	0.004194
2018-08-06	12:53:01	24.200001	0.004241
2018-08-06	12:54:01	24.200001	0.004241
2018-08-06	12:55:01	24.200001	0.004194
2018-08-06	12:56:01	24.100000	0.004241
2018-08-06	12:57:01	24.100000	0.004194
2018-08-06	12:58:01	24.100000	0.004194
2018-08-06	12:59:01	24.200001	0.004289
2018-08-06	13:00:01	24.200001	0.004241
2018-08-06	13:01:01	24.200001	0.004194
2018-08-06	13:02:01	24.200001	0.004241
2018-08-06	13:03:01	24.200001	0.004194
2018-08-06	13:04:01	24.200001	0.004194
2018-08-06	13:05:01	24.100000	0.004194
2018-08-06	13:06:01	24.100000	0.004194
2018-08-06	13:07:01	24.200001	0.004194
2018-08-06	13:08:01	24.200001	0.004194
2018-08-06	13:09:01	24.200001	0.004194
2018-08-06	13:10:01	24.200001	0.004147
2018-08-06	13:11:01	24.200001	0.004147
2018-08-06	13:12:01	24.200001	0.004194
2018-08-06	13:13:01	24.200001	0.004194
2018-08-06	13:14:01	24.200001	0.004194
2018-08-06	13:15:01	24.200001	0.004147
2018-08-06	13:16:01	24.200001	0.004194
2018-08-06	13:17:01	24.200001	0.004194
2018-08-06	13:18:01	24.100000	0.004147
2018-08-06	13:19:01	24.100000	0.004147
2018-08-06	13:20:01	24.100000	0.004147
2018-08-06	13:21:01	24.100000	0.004147
2018-08-06	13:22:01	24.100000	0.004147
2018-08-06	13:23:01	24.100000	0.004147
2018-08-06	13:24:01	24.100000	0.004194
2018-08-06	13:25:01	24.100000	0.004194
2018-08-06	13:26:01	24.100000	0.004147
2018-08-06	13:27:01	24.100000	0.004147
2018-08-06	13:28:01	24.100000	0.004147
2018-08-06	13:29:02	24.100000	0.004147
2018-08-06	13:30:01	24.100000	0.004194
2018-08-06	13:31:01	24.100000	0.004147
2018-08-06	13:32:02	24.100000	0.004147
2018-08-06	13:33:01	24.100000	0.004147
2018-08-06	13:34:01	24.100000	0.004194
2018-08-06	13:35:02	24.100000	0.004147
2018-08-06	13:36:01	24.100000	0.004147
2018-08-06	13:37:01	24.100000	0.004194
2018-08-06	13:38:02	24.100000	0.004147
2018-08-06	13:39:01	24.100000	0.004147
2018-08-06	13:40:01	24.100000	0.004147
2018-08-06	13:41:02	24.100000	0.004194
2018-08-06	13:42:01	24.100000	0.004194
2018-08-06	13:43:01	24.100000	0.004194
2018-08-06	13:44:02	24.100000	0.004147
2018-08-06	13:45:01	24.200001	0.004194
2018-08-06	13:46:01	24.200001	0.004194
2018-08-06	13:47:02	24.200001	0.004194
2018-08-06	13:48:01	24.200001	0.004194
2018-08-06	13:49:01	24.200001	0.004147
2018-08-06	13:50:01	24.200001	0.004194
2018-08-06	13:51:01	24.200001	0.004194
2018-08-06	13:52:01	24.200001	0.004194
2018-08-06	13:53:01	24.200001	0.004194
2018-08-06	13:54:01	24.200001	0.004194
2018-08-06	13:55:01	24.200001	0.004194
2018-08-06	13:56:01	24.200001	0.004194
2018-08-06	13:57:01	24.200001	0.004194
2018-08-06	13:58:01	24.200001	0.004241
2018-08-06	13:59:01	24.200001	0.004194
2018-08-06	14:00:01	24.200001	0.004194
2018-08-06	14:01:01	24.200001	0.004194
2018-08-06	14:02:01	24.200001	0.004147
2018-08-06	14:03:01	24.200001	0.004194
2018-08-06	14:04:01	24.200001	0.004241
2018-08-06	14:05:01	24.200001	0.004194
2018-08-06	14:06:01	24.200001	0.004241
2018-08-06	14:07:01	24.200001	0.004241
2018-08-06	14:08:01	24.200001	0.004194
2018-08-06	14:09:01	24.200001	0.004147
2018-08-06	14:10:01	24.200001	0.004194
2018-08-06	14:11:01	24.200001	0.004194
2018-08-06	14:12:01	24.200001	0.004194
2018-08-06	14:13:01	24.200001	0.004241
2018-08-06	14:14:01	24.200001	0.004194
2018-08-06	14:15:01	24.200001	0.004194
2018-08-06	14:16:01	24.200001	0.004194
2018-08-06	14:17:01	24.200001	0.004194
2018-08-06	14:18:01	24.200001	0.004194
2018-08-06	14:19:01	24.200001	0.004241
2018-08-06	14:20:01	24.200001	0.004194
2018-08-06	14:21:01	24.200001	0.004241
2018-08-06	14:22:01	24.200001	0.004241
2018-08-06	14:23:01	24.200001	0.004241
2018-08-06	14:24:01	24.200001	0.004241
2018-08-06	14:25:01	24.200001	0.004194
2018-08-06	14:26:01	24.200001	0.004194
2018-08-06	14:27:01	24.200001	0.004241
2018-08-06	14:28:01	24.200001	0.004241
2018-08-06	14:29:01	24.200001	0.004194
2018-08-06	14:30:01	24.200001	0.004194
2018-08-06	14:31:01	24.200001	0.004194
2018-08-06	14:32:01	24.200001	0.004194
2018-08-06	14:33:02	24.200001	0.004194
2018-08-06	14:34:01	24.200001	0.004147
2018-08-06	14:35:01	24.200001	0.004194
2018-08-06	14:36:02	24.200001	0.004147
2018-08-06	14:37:01	24.200001	0.004194
2018-08-06	14:38:01	24.200001	0.004194
2018-08-06	14:39:02	24.200001	0.004194
2018-08-06	14:40:01	24.200001	0.004194
2018-08-06	14:41:01	24.200001	0.004147
2018-08-06	14:42:02	24.299999	0.004194
2018-08-06	14:43:01	24.299999	0.004147
2018-08-06	14:44:01	24.299999	0.004147
2018-08-06	14:45:02	24.299999	0.004147
2018-08-06	14:46:01	2433474442525039848481578947706880.000000	0.004147
2018-08-06	14:47:01	24.299999	0.004194
2018-08-06	14:48:01	24.200001	0.004147
2018-08-06	14:49:01	24.200001	0.004101
2018-08-06	14:50:01	24.200001	0.004147
2018-08-06	14:51:01	24.200001	0.004194
2018-08-06	14:52:01	24.200001	0.004147
2018-08-06	14:53:01	24.299999	0.004147
2018-08-06	14:54:01	24.299999	0.004147
2018-08-06	14:55:01	24.299999	0.004194
2018-08-06	14:56:01	24.299999	0.004194
2018-08-06	14:57:01	24.299999	0.004147
2018-08-06	14:58:01	24.299999	0.004101
2018-08-06	14:59:01	24.299999	0.004147
2018-08-06	15:00:01	35.500000	0.004194
2018-08-06	15:01:01	50.799999	0.004147
2018-08-06	15:02:01	62.900002	0.004194
2018-08-06	15:03:01	71.000000	0.004147
2018-08-06	15:04:01	78.500000	0.004147
2018-08-06	15:05:02	81.500000	0.004147
2018-08-06	15:06:01	84.000000	0.004147
2018-08-06	15:07:01	86.099998	0.004147
2018-08-06	15:08:02	87.500000	0.004194
2018-08-06	15:09:01	89.099998	0.004194
2018-08-06	15:10:01	90.500000	0.004147
2018-08-06	15:11:02	91.900002	0.004147
2018-08-06	15:12:01	91.900002	0.004194
2018-08-06	15:13:01	92.800003	0.004147
2018-08-06	15:14:02	93.000000	0.004147
2018-08-06	15:15:01	93.699997	0.004147
2018-08-06	15:16:01	94.099998	0.004194
2018-08-06	15:17:02	94.300003	0.004147
2018-08-06	15:18:01	94.400002	0.004194
2018-08-06	15:19:01	94.900002	0.004194
2018-08-06	15:20:02	94.800003	0.004194
2018-08-06	15:21:01	78.300003	0.004147
2018-08-06	15:22:01	65.699997	0.004194
2018-08-06	15:23:02	57.700001	0.004147
2018-08-06	15:24:01	52.400002	0.004241
2018-08-06	15:25:01	25.100000	0.004147
2018-08-06	15:26:02	24.799999	0.004194
2018-08-06	15:27:01	2538055617043868774105056962150400.000000	0.004289
2018-08-06	15:28:01	24.500000	0.004241
2018-08-06	15:29:01	24.200001	0.004241
2018-08-06	15:30:02	24.500000	0.004194
2018-08-06	15:31:01	24.700001	0.004194
2018-08-06	15:32:01	24.600000	0.004194
2018-08-06	15:33:02	24.600000	0.004194
2018-08-06	15:34:01	24.100000	0.004194
2018-08-06	15:35:01	24.000000	0.004194
2018-08-06	15:36:02	23.900000	0.004194
2018-08-06	15:37:01	23.500000	0.004194
2018-08-06	15:38:01	24.000000	0.004194
2018-08-06	15:39:02	23.600000	0.004194
2018-08-06	15:40:01	24.600000	0.004194
2018-08-06	15:41:01	24.700001	0.004194
2018-08-06	15:42:02	24.700001	0.004194
2018-08-06	15:43:01	24.700001	0.004147
2018-08-06	15:44:01	24.799999	0.004147
2018-08-06	15:45:02	24.799999	0.004194
2018-08-06	15:46:01	24.799999	0.004194
2018-08-06	15:47:01	24.799999	0.004147
2018-08-06	15:48:02	24.799999	0.004147
2018-08-06	15:49:01	24.799999	0.032350
2018-08-06	15:50:01	24.799999	0.201604
2018-08-06	15:51:01	24.799999	0.605689
2018-08-06	15:52:01	24.799999	0.547489
2018-08-06	15:53:01	24.799999	0.579095
2018-08-06	15:54:01	24.799999	0.006212
2018-08-06	15:55:01	24.900000	0.004963
2018-08-06	15:56:01	24.900000	0.004692
2018-08-06	15:57:01	24.900000	0.004537
2018-08-06	15:58:01	24.900000	0.004436
2018-08-06	15:59:01	24.900000	0.004387
2018-08-06	16:00:01	24.900000	0.004338
2018-08-06	16:01:01	24.900000	0.004338
2018-08-06	16:02:01	24.799999	0.004289
2018-08-06	16:03:01	24.799999	0.038715
2018-08-06	16:04:01	24.900000	0.004799
2018-08-06	16:05:01	24.900000	0.029905
2018-08-06	16:06:01	24.900000	0.006571
2018-08-06	16:07:01	24.900000	0.067862
2018-08-06	16:08:01	24.900000	1.228500
2018-08-06	16:09:01	24.900000	1.503575
2018-08-06	16:10:01	24.900000	1.470195
2018-08-06	16:11:01	24.900000	1.437557
2018-08-06	16:12:01	24.900000	1.421510
2018-08-06	16:13:01	24.900000	1.359096
2018-08-06	16:14:01	24.900000	1.359096
2018-08-06	16:15:01	24.900000	1.343925
2018-08-06	16:16:01	24.900000	1.328924
2018-08-06	16:17:01	24.900000	1.343925
2018-08-06	16:18:01	24.900000	1.314090
2018-08-06	16:19:01	24.900000	1.328924
2018-08-06	16:20:01	24.900000	1.314090
2018-08-06	16:21:01	24.900000	1.299421
2018-08-06	16:22:01	24.900000	1.314090
2018-08-06	16:23:01	24.900000	1.314090
2018-08-06	16:24:01	24.900000	1.314090
2018-08-06	16:25:01	24.799999	1.314090
2018-08-06	16:26:01	24.799999	1.314090
2018-08-06	16:27:01	24.799999	1.314090
2018-08-06	16:28:01	24.799999	1.314090
2018-08-06	16:29:01	24.799999	1.299421
2018-08-06	16:30:01	24.799999	1.314090
2018-08-06	16:31:01	24.799999	1.299421
2018-08-06	16:32:01	24.799999	1.314090
2018-08-06	16:33:01	24.799999	1.314090
2018-08-06	16:34:01	24.799999	1.314090
2018-08-06	16:35:01	2579888086851400344354448167927808.000000	1.314090
2018-08-06	16:36:01	24.799999	1.314090
2018-08-06	16:37:01	24.799999	1.314090
2018-08-06	16:38:01	24.799999	1.314090
2018-08-06	16:39:01	24.799999	1.299421
2018-08-06	16:40:01	24.799999	1.314090
2018-08-06	16:41:01	24.799999	1.314090
2018-08-06	16:42:01	24.799999	1.314090
2018-08-06	16:43:01	24.799999	1.314090
2018-08-06	16:44:01	24.799999	1.299421
2018-08-06	16:45:01	24.799999	1.314090
2018-08-06	16:46:01	24.799999	1.314090
2018-08-06	16:47:01	24.799999	1.314090
2018-08-06	16:48:01	24.799999	1.314090
2018-08-06	16:49:01	24.799999	1.314090
2018-08-06	16:50:01	24.799999	1.314090
2018-08-06	16:51:01	24.799999	1.299421
2018-08-06	16:52:01	24.799999	1.314090
2018-08-06	16:53:01	24.799999	1.314090
2018-08-06	16:54:01	24.799999	0.022086
2018-08-06	16:55:01	24.799999	0.006498
2018-08-06	16:56:01	24.799999	0.005743
2018-08-06	16:57:01	24.799999	0.005369
2018-08-06	16:58:01	24.799999	2.665324
2018-08-06	16:59:01	24.799999	0.619441
2018-08-06	17:00:01	24.799999	0.535334
2018-08-06	17:01:01	24.799999	0.517607
2018-08-06	17:02:01	24.799999	0.517607
2018-08-06	17:03:01	24.799999	0.506116
2018-08-06	17:04:01	24.799999	0.506116
2018-08-06	17:05:01	24.799999	0.511829
2018-08-06	17:06:01	24.799999	0.506116
2018-08-06	17:07:01	24.799999	0.506116
2018-08-06	17:08:01	24.799999	0.506116
2018-08-06	17:09:01	24.700001	0.506116
2018-08-06	17:10:01	24.700001	0.511829
2018-08-06	17:11:01	24.799999	1.270574
2018-08-06	17:12:01	24.799999	0.197129
2018-08-06	17:13:02	24.799999	0.612527
2018-08-06	17:14:01	24.799999	0.784106
2018-08-06	17:15:01	24.799999	0.700850
2018-08-06	17:16:02	24.799999	0.970510
2018-08-06	17:17:01	24.900000	0.033458
2018-08-06	17:18:01	24.900000	0.006720
2018-08-06	17:19:02	24.900000	0.006007
2018-08-06	17:20:01	24.900000	0.005743
2018-08-06	17:21:01	24.900000	0.005491
2018-08-06	17:22:02	24.900000	0.005369
2018-08-06	17:23:01	24.900000	0.005191
2018-08-06	17:24:01	24.900000	0.113730
2018-08-06	17:25:02	24.900000	0.072590
2018-08-06	17:26:01	24.900000	0.070978
2018-08-06	17:27:01	24.900000	0.069402
2018-08-06	17:28:02	24.900000	0.067104
2018-08-06	17:29:01	24.900000	0.066355
2018-08-06	17:30:01	24.900000	0.066355
2018-08-06	17:31:02	24.900000	0.065615
2018-08-06	17:32:01	24.900000	0.065615
2018-08-06	17:33:01	24.900000	0.065615
2018-08-06	17:34:02	24.900000	0.065615
2018-08-06	17:35:01	24.900000	0.065615
2018-08-06	17:36:01	24.900000	0.065615
2018-08-06	17:37:01	24.900000	0.065615
2018-08-06	17:38:01	24.799999	0.065615
2018-08-06	17:39:01	2444249472626979798394300924952576.000000	0.065615
2018-08-06	17:40:01	24.799999	0.065615
2018-08-06	17:41:01	24.799999	0.065615
2018-08-06	17:42:01	24.799999	0.064882
2018-08-06	17:43:01	24.799999	0.064882
2018-08-06	17:44:01	24.799999	0.065615
2018-08-06	17:45:01	24.799999	0.065615
2018-08-06	17:46:01	24.799999	0.065615
2018-08-06	17:47:01	24.799999	0.065615
2018-08-06	17:48:01	24.799999	0.065615
2018-08-06	17:49:01	24.799999	0.065615
2018-08-06	17:50:01	24.799999	0.064882
2018-08-06	17:51:01	24.799999	0.067862
2018-08-06	17:52:01	24.799999	0.065615
2018-08-06	17:53:01	24.799999	0.065615
2018-08-06	17:54:01	24.799999	0.064882
2018-08-06	17:55:02	24.799999	0.064882
2018-08-06	17:56:01	24.799999	0.065615
2018-08-06	17:57:01	24.799999	0.065615
2018-08-06	17:58:02	24.799999	0.064882
2018-08-06	17:59:01	24.799999	0.064882
2018-08-06	18:00:01	24.799999	0.065615
2018-08-06	18:01:02	24.799999	0.064882
2018-08-06	18:02:01	24.799999	0.064882
2018-08-06	18:03:01	24.799999	0.064882
2018-08-06	18:04:02	24.799999	0.064882
2018-08-06	18:05:01	24.799999	0.064882
2018-08-06	18:06:01	24.799999	0.065615
2018-08-06	18:07:02	24.799999	0.064882
2018-08-06	18:08:01	24.799999	0.065615
2018-08-06	18:09:01	24.799999	0.064882
2018-08-06	18:10:02	24.799999	0.065615
2018-08-06	18:11:01	24.799999	0.065615
2018-08-06	18:12:01	24.799999	0.065615
2018-08-06	18:13:01	24.799999	0.065615
2018-08-06	18:14:01	24.799999	0.065615
2018-08-06	18:15:01	24.799999	0.065615
2018-08-06	18:16:01	24.799999	0.065615
2018-08-06	18:17:01	24.799999	0.065615
2018-08-06	18:18:01	24.799999	0.065615
2018-08-06	18:19:01	24.799999	0.065615
2018-08-06	18:20:01	24.700001	0.065615
2018-08-06	18:21:01	24.700001	0.064882
2018-08-06	18:22:01	24.700001	0.065615
2018-08-06	18:23:01	24.700001	0.065615
2018-08-06	18:24:01	24.700001	0.064882
2018-08-06	18:25:01	24.700001	0.064882
2018-08-06	18:26:01	24.700001	0.064882
2018-08-06	18:27:01	24.700001	0.065615
2018-08-06	18:28:01	24.700001	0.064882
2018-08-06	18:29:01	24.700001	0.064882
2018-08-06	18:30:01	24.700001	0.064882
2018-08-06	18:31:01	24.700001	0.064882
2018-08-06	18:32:01	24.700001	0.065615
2018-08-06	18:33:01	24.700001	0.064882
2018-08-06	18:34:01	24.700001	0.064882
2018-08-06	18:35:01	24.700001	0.064882
2018-08-06	18:36:01	24.700001	0.064882
2018-08-06	18:37:01	24.700001	0.064882
2018-08-06	18:38:01	24.700001	0.064882
2018-08-06	18:39:01	24.799999	0.064882
2018-08-06	18:40:01	24.799999	0.064882
2018-08-06	18:41:01	24.700001	0.064882
2018-08-06	18:42:01	24.700001	0.065615
2018-08-06	18:43:01	24.700001	0.064882
2018-08-06	18:44:01	24.700001	0.065615
2018-08-06	18:45:01	24.700001	0.065615
2018-08-06	18:46:01	24.700001	0.065615
